date,lat,lon,precip
1980-02-11,-2.375,-59.875,0.8427734375
1980-02-11,-2.375,-59.625,0.720703125
1980-02-12,-2.375,-60.125,2.298828125
1980-02-12,-2.375,-59.875,1.478515625
1980-02-12,-2.375,-59.625,1.4140625
1980-02-13,-2.375,-60.125,4.62109375
1980-02-13,-2.375,-59.875,4.75
1980-02-13,-2.375,-59.625,3.9453125
1980-02-14,-2.375,-60.125,11.1796875
1980-02-14,-2.375,-59.875,10.96875
1980-02-14,-2.375,-59.625,10.2578125
1980-02-15,-2.375,-60.125,0.22607421875
1980-02-15,-2.375,-59.875,0.4990234375
1980-02-15,-2.375,-59.625,0.7314453125
1980-02-16,-2.375,-60.125,2.474609375
1980-02-16,-2.375,-59.875,2.185546875
1980-02-16,-2.375,-59.625,1.609375
1980-02-17,-2.375,-60.125,4.07421875
1980-02-17,-2.375,-59.875,3.96484375
1980-02-17,-2.375,-59.625,4.30859375
1980-02-18,-2.375,-60.125,1.9296875
1980-02-18,-2.375,-59.875,2.052734375
1980-02-18,-2.375,-59.625,2.216796875
1980-02-19,-2.375,-60.125,0
1980-02-19,-2.375,-59.875,0
1980-02-19,-2.375,-59.625,0
1980-02-20,-2.375,-60.125,0
1980-02-20,-2.375,-59.875,0
1980-02-20,-2.375,-59.625,0
1980-02-21,-2.375,-60.125,0
1980-02-21,-2.375,-59.875,0
1980-02-21,-2.375,-59.625,0
1980-02-22,-2.375,-60.125,0
1980-02-22,-2.375,-59.875,0
1980-02-22,-2.375,-59.625,0
1980-02-23,-2.375,-60.125,0.5341796875
1980-02-23,-2.375,-59.875,0.1412353515625
1980-02-23,-2.375,-59.625,0.344970703125
1980-02-24,-2.375,-60.125,19.875
1980-02-24,-2.375,-59.875,15.1953125
1980-02-24,-2.375,-59.625,12.25
1980-02-25,-2.375,-60.125,3.09375
1980-02-25,-2.375,-59.875,4.23046875
1980-02-25,-2.375,-59.625,5.46484375
1980-02-26,-2.375,-60.125,0
1980-02-26,-2.375,-59.875,0
1980-02-26,-2.375,-59.625,0
1980-02-27,-2.375,-60.125,0.34130859375
1980-02-27,-2.375,-59.875,0.235595703125
1980-02-27,-2.375,-59.625,0.19384765625
1980-02-28,-2.375,-60.125,0
1980-02-28,-2.375,-59.875,0
1980-02-28,-2.375,-59.625,0
1980-02-29,-2.375,-60.125,0.00490570068359375
1980-02-29,-2.375,-59.875,0.0106658935546875
1980-02-29,-2.375,-59.625,0.01113128662109375
1980-03-01,-2.375,-60.125,0
1980-03-01,-2.375,-59.875,0
1980-03-01,-2.375,-59.625,0
1980-03-02,-2.375,-60.125,0.3232421875
1980-03-02,-2.375,-59.875,0.9912109375
1980-03-02,-2.375,-59.625,1.5224609375
1980-03-03,-2.375,-60.125,0
1980-03-03,-2.375,-59.875,0
1980-03-03,-2.375,-59.625,0
1980-03-04,-2.375,-60.125,21.875
1980-03-04,-2.375,-59.875,20.21875
1980-03-04,-2.375,-59.625,16.640625
1980-03-05,-2.375,-60.125,22.96875
1980-03-05,-2.375,-59.875,25.5
1980-03-05,-2.375,-59.625,27.109375
1980-03-06,-2.375,-60.125,1.0078125
1980-03-06,-2.375,-59.875,0.93310546875
1980-03-06,-2.375,-59.625,1.0390625
1980-03-07,-2.375,-60.125,2.779296875
1980-03-07,-2.375,-59.875,1.390625
1980-03-07,-2.375,-59.625,1.09375
1980-03-08,-2.375,-60.125,11.1875
1980-03-08,-2.375,-59.875,12.6171875
1980-03-08,-2.375,-59.625,12.4296875
1980-03-09,-2.375,-60.125,1.822265625
1980-03-09,-2.375,-59.875,0.89697265625
1980-03-09,-2.375,-59.625,0.66064453125
1980-03-10,-2.375,-60.125,5.01953125
1980-03-10,-2.375,-59.875,5.08984375
1980-03-10,-2.375,-59.625,7.21875
1980-03-11,-2.375,-60.125,1.9130859375
1980-03-11,-2.375,-59.875,2.05078125
1980-03-11,-2.375,-59.625,2.00390625
1980-03-12,-2.375,-60.125,3.45703125
1980-03-12,-2.375,-59.875,2.578125
1980-03-12,-2.375,-59.625,2.119140625
1980-03-13,-2.375,-60.125,3.513671875
1980-03-13,-2.375,-59.875,3.87890625
1980-03-13,-2.375,-59.625,4.37109375
1980-03-14,-2.375,-60.125,4.71484375
1980-03-14,-2.375,-59.875,4.640625
1980-03-14,-2.375,-59.625,4.6171875
1980-03-15,-2.375,-60.125,5.125
1980-03-15,-2.375,-59.875,4.15234375
1980-03-15,-2.375,-59.625,3.42578125
1980-03-16,-2.375,-60.125,3.330078125
1980-03-16,-2.375,-59.875,2.998046875
1980-03-16,-2.375,-59.625,2.697265625
1980-03-17,-2.375,-60.125,2.65625
1980-03-17,-2.375,-59.875,3.6328125
1980-03-17,-2.375,-59.625,4.265625
1980-03-18,-2.375,-60.125,21.859375
1980-03-18,-2.375,-59.875,21.625
1980-03-18,-2.375,-59.625,18.296875
1980-03-19,-2.375,-60.125,4.03125
1980-03-19,-2.375,-59.875,4.25390625
1980-03-19,-2.375,-59.625,3.42578125
1980-03-20,-2.375,-60.125,12.9296875
1980-03-20,-2.375,-59.875,12.2109375
1980-03-20,-2.375,-59.625,13.171875
1980-03-21,-2.375,-60.125,15.9609375
1980-03-21,-2.375,-59.875,16.46875
1980-03-21,-2.375,-59.625,15.4140625
1980-03-22,-2.375,-60.125,13.90625
1980-03-22,-2.375,-59.875,14.5078125
1980-03-22,-2.375,-59.625,13.2265625
1980-03-23,-2.375,-60.125,8.65625
1980-03-23,-2.375,-59.875,7.88671875
1980-03-23,-2.375,-59.625,8.6484375
1980-03-24,-2.375,-60.125,3.373046875
1980-03-24,-2.375,-59.875,3.33203125
